key,cp,ville,lat,lon
18300_MENETREOL-SOUS-SANCERRE,18300,MENETREOL-SOUS-SANCERRE,47.318599,2.854884
18190_SAINT-LOUP-DES-CHAUMES,18190,SAINT-LOUP-DES-CHAUMES,46.816826,2.380421
18300_SENS-BEAUJEU,18300,SENS-BEAUJEU,47.336098,2.692531
18300_SURY-EN-VAUX,18300,SURY-EN-VAUX,47.368824,2.802334
18150_APREMONT-SUR-ALLIER,18150,APREMONT-SUR-ALLIER,46.908113,3.047834
18210_CHARENTON-DU-CHER -,18210,CHARENTON-DU-CHER -,46.746057,2.663806
18170_LE CHATELET -,18170,LE CHATELET -,46.630843,2.294844
18130_PARNAY -,18130,PARNAY -,46.855715,2.567732
18390_SAINT-MICHEL-DE-VOLANGIS,18390,SAINT-MICHEL-DE-VOLANGIS,47.134452,2.477966
18310_GRACAY,18310,GRACAY,47.141802,1.844841
18400_LUNERY -,18400,LUNERY -,46.939241,2.259054
18330_NANCAY -,18330,NANCAY -,47.352641,2.183156
18250_NEUVY-DEUX-CLOCHERS -,18250,NEUVY-DEUX-CLOCHERS -,47.280534,2.678768
18300_SANCERRE,18300,SANCERRE,47.335051,2.827415
18100_VIERZON,18100,VIERZON,47.223215,2.082045
18200_AINAY-LE-VIEIL,18200,AINAY-LE-VIEIL,46.66272,2.547892
18320_TORTERON,18320,TORTERON,47.009164,2.981044
18320_TORTERON -,18320,TORTERON -,47.009164,2.981044
18410_ARGENT-SUR-SAULDRE,18410,ARGENT-SUR-SAULDRE,47.561069,2.432796
18410_BLANCAFORT,18410,BLANCAFORT,47.527193,2.533418
18220_BRECY,18220,BRECY,47.129209,2.650145
18300_BUE -,18300,BUE -,47.308211,2.792191
18200_LA CELLE,18200,LA CELLE,46.769116,2.450095
18140_LA CHAPELLE-MONTLINARD,18140,LA CHAPELLE-MONTLINARD,47.177155,2.987427
18570_LA CHAPELLE-SAINT-URSIN,18570,LA CHAPELLE-SAINT-URSIN,47.05957,2.31867
18210_CHARENTON-DU-CHER,18210,CHARENTON-DU-CHER,46.746057,2.663806
18290_CHAROST,18290,CHAROST,46.994046,2.120462
18290_CIVRAY,18290,CIVRAY,46.981375,2.19366
18410_CLEMONT,18410,CLEMONT,47.575038,2.320961
18340_CROSSES,18340,CROSSES,47.003141,2.576551
18380_ENNORDRES,18380,ENNORDRES,47.403066,2.428367
18800_FARGES-EN-SEPTAINE,18800,FARGES-EN-SEPTAINE,47.072008,2.642639
18500_FOECY,18500,FOECY,47.181013,2.15353
18110_FUSSY,18110,FUSSY,47.141031,2.423559
18310_GENOUILLY,18310,GENOUILLY,47.191195,1.880884
18150_LA GUERCHE-SUR-L'AUBOIS,18150,LA GUERCHE-SUR-L'AUBOIS,46.9441,2.97141
18250_HENRICHEMONT,18250,HENRICHEMONT,47.299571,2.538175
18340_LEVET,18340,LEVET,46.933345,2.391345
18500_MARMAGNE,18500,MARMAGNE,47.098767,2.279196
18120_MASSAY,18120,MASSAY,47.159956,1.989257
18160_MONTLOUIS,18160,MONTLOUIS,46.813764,2.240694
18570_MORTHOMIERS,18570,MORTHOMIERS,47.034181,2.275349
18350_NERONDES,18350,NERONDES,47.004009,2.845554
18330_NEUVY-SUR-BARANGEON,18330,NEUVY-SUR-BARANGEON,47.325907,2.253867
18350_OUROUER-LES-BOURDELINS,18350,OUROUER-LES-BOURDELINS,46.930512,2.792348
18340_PLAIMPIED-GIVAUDINS,18340,PLAIMPIED-GIVAUDINS,47.00452,2.453406
18380_PRESLY,18380,PRESLY,47.385583,2.338153
18370_PREVERANGES,18370,PREVERANGES,46.455941,2.239594
18290_SAINT-AMBROIX,18290,SAINT-AMBROIX,46.9304,2.114446
18300_SAINT-BOUIZE,18300,SAINT-BOUIZE,47.272499,2.891674
18230_SAINT-DOULCHARD,18230,SAINT-DOULCHARD,47.108769,2.363377
18400_SAINT-FLORENT-SUR-CHER,18400,SAINT-FLORENT-SUR-CHER,46.986018,2.25006
18390_SAINT-GERMAIN-DU-PUY,18390,SAINT-GERMAIN-DU-PUY,47.101697,2.472555
18340_SAINT-JUST,18340,SAINT-JUST,46.986456,2.50587
18110_SAINT-PALAIS,18110,SAINT-PALAIS,47.234649,2.414103
18140_SANCERGUES,18140,SANCERGUES,47.1566,2.90776
18600_SANCOINS,18600,SANCOINS,46.81824,2.914417
18340_SOYE-EN-SEPTAINE,18340,SOYE-EN-SEPTAINE,47.02295,2.479502
18100_THENIOUX,18100,THENIOUX,47.26096,1.939628
18570_TROUY,18570,TROUY,47.034428,2.375677
18190_VALLENAY,18190,VALLENAY,46.795107,2.377355
18800_VILLEQUIERS,18800,VILLEQUIERS,47.078622,2.788226
18330_VOUZERON,18330,VOUZERON,47.275096,2.189752
18520_AVORD,18520,AVORD,47.03672,2.645712
18320_BEFFES,18320,BEFFES,47.094573,3.005695
18350_CHARLY,18350,CHARLY,46.899362,2.751372
18200_FARGES-ALLICHAMPS -,18200,FARGES-ALLICHAMPS -,46.757498,2.404658
18800_CHASSY,18800,CHASSY,47.043,2.834848
18320_JOUET-SUR-L'AUBOIS,18320,JOUET-SUR-L'AUBOIS,47.049052,3.001212
18190_CHATEAUNEUF-SUR-CHER,18190,CHATEAUNEUF-SUR-CHER,46.855488,2.337483
18320_JOUET-SUR-L'AUBOIS -,18320,JOUET-SUR-L'AUBOIS -,47.049052,3.001212
18260_CONCRESSAULT,18260,CONCRESSAULT,47.490497,2.577219
18130_DUN-SUR-AURON,18130,DUN-SUR-AURON,46.892867,2.554566
18360_EPINEUIL-LE-FLEURIEL,18360,EPINEUIL-LE-FLEURIEL,46.559627,2.554797
18150_GERMIGNY-L'EXEMPT,18150,GERMIGNY-L'EXEMPT,46.915913,2.896106
18160_LIGNIERES,18160,LIGNIERES,46.761833,2.195882
18290_MAREUIL-SUR-ARNON,18290,MAREUIL-SUR-ARNON,46.880143,2.157516
18200_MEILLANT,18200,MEILLANT,46.777261,2.510771
18380_MERY-ES-BOIS,18380,MERY-ES-BOIS,47.290922,2.373048
18330_NANCAY,18330,NANCAY,47.352641,2.183156
18110_PIGNY,18110,PIGNY,47.160295,2.444151
18290_PLOU,18290,PLOU,47.019354,2.156249
18170_REZAY,18170,REZAY,46.672755,2.177033
18100_SAINT-GEORGES-SUR-LA-PREE,18100,SAINT-GEORGES-SUR-LA-PREE,47.226286,1.941246
18110_SAINT-MARTIN-D'AUXIGNY,18110,SAINT-MARTIN-D'AUXIGNY,47.206756,2.40333
18390_SAVIGNY-EN-SEPTAINE,18390,SAVIGNY-EN-SEPTAINE,47.04717,2.569449
18360_VESDUN,18360,VESDUN,46.561498,2.435209
18600_SAGONNE,18600,SAGONNE,46.849515,2.831237
18290_CIVRAY -,18290,CIVRAY -,46.981375,2.19366
18160_TOUCHAY,18160,TOUCHAY,46.714928,2.209555
18220_MOROGUES,18220,MOROGUES,47.261371,2.599207
18160_INEUIL,18160,INEUIL,46.775718,2.290545
18160_CHEZAL-BENOIT,18160,CHEZAL-BENOIT,46.833753,2.116978
18120_LAZENAY,18120,LAZENAY,47.073811,2.092882
18240_SAVIGNY-EN-SANCERRE,18240,SAVIGNY-EN-SANCERRE,47.444267,2.796437
18510_MENETOU-SALON -,18510,MENETOU-SALON -,47.247562,2.482357
18120_QUINCY,18120,QUINCY,47.135897,2.154506
18160_SAINT-HILAIRE-EN-LIGNIERES,18160,SAINT-HILAIRE-EN-LIGNIERES,46.741634,2.121175
18400_VILLENEUVE-SUR-CHER,18400,VILLENEUVE-SUR-CHER,47.022034,2.221451
18350_CHARLY -,18350,CHARLY -,46.899362,2.751372
18380_LA CHAPELLE-D'ANGILLON,18380,LA CHAPELLE-D'ANGILLON,47.366183,2.443064
18500_ALLOUIS,18500,ALLOUIS,47.172518,2.228982
18800_VILLABON,18800,VILLABON,47.09691,2.671803
18300_VERDIGNY,18300,VERDIGNY,47.349909,2.80671
18350_CORNUSSE,18350,CORNUSSE,46.954166,2.734465
18350_CORNUSSE -,18350,CORNUSSE -,46.954166,2.734465
18210_THAUMIERS,18210,THAUMIERS,46.820452,2.659435
18300_SAINT-SATUR -,18300,SAINT-SATUR -,47.342822,2.851318
18370_CHATEAUMEILLANT -,18370,CHATEAUMEILLANT -,46.556452,2.206287
18000_BOURGES -,18000,BOURGES -,47.082882,2.402294
18110_ALLOGNY,18110,ALLOGNY,47.235909,2.30013
18350_CHAUMONT -,18350,CHAUMONT -,46.843845,2.751594
18100_VIERZON -,18100,VIERZON -,47.223215,2.082045
18300_SANCERRE -,18300,SANCERRE -,47.335051,2.827415
18170_LE CHATELET,18170,LE CHATELET,46.630843,2.294844
18170_MAISONNAIS,18170,MAISONNAIS,46.641213,2.216479
18360_SAULZAIS-LE-POTIER,18360,SAULZAIS-LE-POTIER,46.602387,2.498404
18260_THOU,18260,THOU,47.432949,2.673568
18320_COURS-LES-BARRES,18320,COURS-LES-BARRES,47.027423,3.058303
18370_PREVERANGES -,18370,PREVERANGES -,46.455941,2.239594
18380_MERY-ES-BOIS -,18380,MERY-ES-BOIS -,47.290922,2.373048
18190_UZAY-LE-VENON,18190,UZAY-LE-VENON,46.819548,2.446267
18110_VIGNOUX-SOUS-LES-AIX,18110,VIGNOUX-SOUS-LES-AIX,47.184956,2.461517
18300_JALOGNES,18300,JALOGNES,47.235688,2.791479
18170_MARCAIS -,18170,MARCAIS -,46.706374,2.35062
19190_LANTEUIL,19190,LANTEUIL,45.121131,1.642218
19250_MEYMAC,19250,MEYMAC,45.545024,2.128053
19160_NEUVIC,19160,NEUVIC,45.371442,2.25765
19400_ARGENTAT,19400,ARGENTAT,45.121134,1.931078
19100_BRIVE-LA-GAILLARDE,19100,BRIVE-LA-GAILLARDE,45.148038,1.517353
19340_MERLINES,19340,MERLINES,45.625911,2.462211
19470_LE LONZAC,19470,LE LONZAC,45.469956,1.726979
19210_LUBERSAC,19210,LUBERSAC,45.450444,1.402089
19500_MEYSSAC,19500,MEYSSAC,45.051806,1.685814
19270_SAINTE-FEREOLE,19270,SAINTE-FEREOLE,45.228689,1.594113
19330_SAINT-GERMAIN-LES-VERGNES,19330,SAINT-GERMAIN-LES-VERGNES,45.267001,1.623422
19220_SAINT-PRIVAT,19220,SAINT-PRIVAT,45.138375,2.082764
19000_TULLE,19000,TULLE,45.267177,1.764073
19230_ARNAC-POMPADOUR,19230,ARNAC-POMPADOUR,45.406925,1.371913
19110_BORT-LES-ORGUES,19110,BORT-LES-ORGUES,45.393761,2.490298
19330_CHANTEIX -,19330,CHANTEIX -,45.314437,1.624637
19190_BEYNAT,19190,BEYNAT,45.131845,1.71991
19500_BRANCEILLES,19500,BRANCEILLES,45.00956,1.705518
19300_EGLETONS,19300,EGLETONS,45.420833,2.051449
19360_MALEMORT-SUR-CORREZE -,19360,MALEMORT-SUR-CORREZE -,45.177411,1.589952
19160_NEUVIC -,19160,NEUVIC -,45.371442,2.25765
19130_OBJAT,19130,OBJAT,45.265748,1.416671
19510_MASSERET,19510,MASSERET,45.541895,1.523635
19460_NAVES,19460,NAVES,45.312661,1.750164
19210_SAINT-PARDOUX-CORBIER,19210,SAINT-PARDOUX-CORBIER,45.435762,1.435819
19310_AYEN,19310,AYEN,45.253858,1.325981
19310_BRIGNAC-LA-PLAINE,19310,BRIGNAC-LA-PLAINE,45.17411,1.332383
19800_SARRAN,19800,SARRAN,45.418021,1.934372
19260_TREIGNAC,19260,TREIGNAC,45.551312,1.803267
19600_NOAILLES -,19600,NOAILLES -,45.09724,1.523117
19230_SEGUR-LE-CHATEAU,19230,SEGUR-LE-CHATEAU,45.428659,1.307025
19130_VOUTEZAC,19130,VOUTEZAC,45.293624,1.436412
19330_CHANTEIX,19330,CHANTEIX,45.314437,1.624637
19380_SAINT-SYLVAIN,19380,SAINT-SYLVAIN,45.183357,1.886008
19350_CONCEZE,19350,CONCEZE,45.363896,1.3365
19300_EGLETONS -,19300,EGLETONS -,45.420833,2.051449
19130_SAINT-CYPRIEN,19130,SAINT-CYPRIEN,45.252338,1.369633
19000_TULLE -,19000,TULLE -,45.267177,1.764073
19700_SEILHAC -,19700,SEILHAC -,45.365919,1.720178
19100_BRIVE-LA-GAILLARDE -,19100,BRIVE-LA-GAILLARDE -,45.148038,1.517353
19320_CHAMPAGNAC-LA-NOAILLE,19320,CHAMPAGNAC-LA-NOAILLE,45.301488,1.993914
19190_AUBAZINES,19190,AUBAZINES,45.187299,1.686126
19390_CHAUMEIL,19390,CHAUMEIL,45.454171,1.881383
19200_VALIERGUES,19200,VALIERGUES,45.482116,2.293862
19310_AYEN -,19310,AYEN -,45.253858,1.325981
19160_LAMAZIERE-BASSE,19160,LAMAZIERE-BASSE,45.370516,2.169787
19700_SEILHAC,19700,SEILHAC,45.365919,1.720178
19230_SEGUR-LE-CHATEAU -,19230,SEGUR-LE-CHATEAU -,45.428659,1.307025
19260_TREIGNAC -,19260,TREIGNAC -,45.551312,1.803267
19430_GOULLES,19430,GOULLES,45.029412,2.095449
19410_VIGEOIS -,19410,VIGEOIS -,45.380641,1.521127
19120_BEAULIEU-SUR-DORDOGNE -,19120,BEAULIEU-SUR-DORDOGNE -,44.999981,1.831088
19500_MEYSSAC -,19500,MEYSSAC -,45.051806,1.685814
19240_SAINT-VIANCE,19240,SAINT-VIANCE,45.208296,1.468976
19170_PEROLS-SUR-VEZERE,19170,PEROLS-SUR-VEZERE,45.577239,2.001488
19800_SAINT-PRIEST-DE-GIMEL,19800,SAINT-PRIEST-DE-GIMEL,45.304516,1.890474
19500_LAGLEYGEOLLE,19500,LAGLEYGEOLLE,45.079067,1.692795
19330_SAINT-MEXANT -,19330,SAINT-MEXANT -,45.291101,1.672573
19170_BUGEAT,19170,BUGEAT,45.594633,1.932935
19120_BEAULIEU-SUR-DORDOGNE,19120,BEAULIEU-SUR-DORDOGNE,44.999981,1.831088
19500_SAILLAC,19500,SAILLAC,45.038562,1.641795
19130_OBJAT -,19130,OBJAT -,45.265748,1.416671
19800_GIMEL-LES-CASCADES,19800,GIMEL-LES-CASCADES,45.302308,1.838319
19300_ROSIERS-D'EGLETONS -,19300,ROSIERS-D'EGLETONS -,45.387121,2.016724
19170_PRADINES -,19170,PRADINES -,45.505948,1.910325
19500_CHAUFFOUR-SUR-VELL,19500,CHAUFFOUR-SUR-VELL,45.020989,1.665022
19120_LA CHAPELLE-AUX-SAINTS -,19120,LA CHAPELLE-AUX-SAINTS -,44.980039,1.717979
19600_LARCHE -,19600,LARCHE -,45.115539,1.416417
19510_MEILHARDS,19510,MEILHARDS,45.549101,1.631529
19310_PERPEZAC-LE-BLANC,19310,PERPEZAC-LE-BLANC,45.217231,1.320928
19500_CUREMONTE,19500,CUREMONTE,45.005043,1.755943
19240_ALLASSAC,19240,ALLASSAC,45.255267,1.462785
19450_CHAMBOULIVE,19450,CHAMBOULIVE,45.424268,1.710404
19400_MONCEAUX-SUR-DORDOGNE,19400,MONCEAUX-SUR-DORDOGNE,45.067222,1.894141
19270_SAINT-PARDOUX-L'ORTIGIER,19270,SAINT-PARDOUX-L'ORTIGIER,45.299446,1.577129
19130_VIGNOLS -,19130,VIGNOLS -,45.332567,1.408962
19380_SAINT-SYLVAIN -,19380,SAINT-SYLVAIN -,45.183357,1.886008
19600_NESPOULS,19600,NESPOULS,45.054169,1.499042
20090_AJACCIO,20090,AJACCIO,41.93368,8.715325
20110_BELVEDERE-CAMPOMORO,20110,BELVEDERE-CAMPOMORO,41.634836,8.842147
20137_LECCI,20137,LECCI,41.649076,9.328083
20167_SARROLA-CARCOPINO,20167,SARROLA-CARCOPINO,41.984463,8.837335
20111_CALCATOGGIO,20111,CALCATOGGIO,42.035894,8.726821
20100_SARTENE,20100,SARTENE,41.557646,8.914602
20137_PORTO-VECCHIO,20137,PORTO-VECCHIO,41.582755,9.263941
20167_AFA -,20167,AFA -,41.977895,8.794752
20113_OLMETO -,20113,OLMETO -,41.703273,8.894091
20110_PROPRIANO -,20110,PROPRIANO -,41.671527,8.906255
20140_PETRETO-BICCHISANO,20140,PETRETO-BICCHISANO,41.790176,8.967897
20131_PIANOTTOLI-CALDARELLO,20131,PIANOTTOLI-CALDARELLO,41.482114,9.052395
20100_SARTENE -,20100,SARTENE -,41.557646,8.914602
20118_COGGIA,20118,COGGIA,42.109647,8.726925
20129_BASTELICACCIA,20129,BASTELICACCIA,41.934828,8.839213
20160_VICO,20160,VICO,42.146693,8.726047
20090_AJACCIO -,20090,AJACCIO -,41.93368,8.715325
20113_OLMETO,20113,OLMETO,41.703273,8.894091
20169_BONIFACIO,20169,BONIFACIO,41.378115,9.211359
20166_GROSSETO-PRUGNA,20166,GROSSETO-PRUGNA,41.882059,8.846111
20150_OTA,20150,OTA,42.261938,8.720246
20110_PROPRIANO,20110,PROPRIANO,41.671527,8.906255
20167_APPIETTO,20167,APPIETTO,42.000174,8.74683
20144_PINARELLO,20144,PINARELLO,41.689838,9.363723
20133_CARBUCCIA,20133,CARBUCCIA,42.039953,8.953506
20167_ALATA,20167,ALATA,41.976855,8.741028
20144_ZONZA,20144,ZONZA,41.710072,9.304992
20167_PERI,20167,PERI,41.999495,8.865604
20167_TAVACO,20167,TAVACO,42.025609,8.896295
20136_BOCOGNANO,20136,BOCOGNANO,42.082439,9.06012
20160_RENNO,20160,RENNO,42.206631,8.82815
20167_VILLANOVA,20167,VILLANOVA,41.962719,8.674179
20167_AFA,20167,AFA,41.977895,8.794752
20214_CALENZANA,20214,CALENZANA,42.484158,8.782563
20260_LUMIO,20260,LUMIO,42.584008,8.822343
20222_BRANDO,20222,BRANDO,42.774091,9.469256
20230_LINGUIZZETTA,20230,LINGUIZZETTA,42.217001,9.508943
20270_ALERIA,20270,ALERIA,42.104004,9.498729
20245_GALERIA,20245,GALERIA,42.409584,8.687522
20250_CORTE,20250,CORTE,42.303093,9.16938
20248_ROGLIANO,20248,ROGLIANO,42.952394,9.434146
20600_BASTIA,20600,BASTIA,42.687608,9.435179
20226_BELGODERE,20226,BELGODERE,42.61767,9.010607
20253_PATRIMONIO,20253,PATRIMONIO,42.697266,9.350575
20229_PIEDICROCE,20229,PIEDICROCE,42.376209,9.367643
20232_OLETTA,20232,OLETTA,42.646785,9.33105
20251_PIEDICORTE-DI-GAGGIO,20251,PIEDICORTE-DI-GAGGIO,42.233457,9.328821
20243_PRUNELLI-DI-FIUMORBO,20243,PRUNELLI-DI-FIUMORBO,42.008332,9.367198
20230_SAN-NICOLAO,20230,SAN-NICOLAO,42.370512,9.519665
20221_CERVIONE,20221,CERVIONE,42.320789,9.51953
20290_BORGO,20290,BORGO,42.577196,9.465271
20230_POGGIO-MEZZANA,20230,POGGIO-MEZZANA,42.401353,9.527596
20218_SALICETO,20218,SALICETO,42.407552,9.28436
20220_L'ILE-ROUSSE,20220,L'ILE-ROUSSE,42.632397,8.93662
20240_GHISONACCIA,20240,GHISONACCIA,42.043497,9.407257
20256_CORBARA,20256,CORBARA,42.618419,8.901398
20228_LURI,20228,LURI,42.897154,9.427426
20234_PIOBETTA,20234,PIOBETTA,42.346199,9.382588
20230_PERO-CASEVECCHIE,20230,PERO-CASEVECCHIE,42.416018,9.466983
20217_SAINT-FLORENT,20217,SAINT-FLORENT,42.68128,9.298046
20260_CALVI -,20260,CALVI -,42.550023,8.7666
20620_BIGUGLIA,20620,BIGUGLIA,42.612385,9.45385
20218_PIETRALBA -,20218,PIETRALBA -,42.545768,9.182329
20213_PENTA-DI-CASINCA,20213,PENTA-DI-CASINCA,42.453307,9.498689
20200_SANTA-MARIA-DI-LOTA,20200,SANTA-MARIA-DI-LOTA,42.746344,9.443165
20260_CALVI,20260,CALVI,42.550023,8.7666
20214_MONTEGROSSO,20214,MONTEGROSSO,42.542296,8.885615
20253_PATRIMONIO -,20253,PATRIMONIO -,42.697266,9.350575
20221_VALLE-DI-CAMPOLORO,20221,VALLE-DI-CAMPOLORO,42.334147,9.516603
20237_QUERCITELLO,20237,QUERCITELLO,42.430002,9.34163
20220_AREGNO,20220,AREGNO,42.589635,8.880211
20226_COSTA,20226,COSTA,42.573438,8.999481
20290_LUCCIANA,20290,LUCCIANA,42.542222,9.472878
20230_PIETRA-DI-VERDE,20230,PIETRA-DI-VERDE,42.298592,9.449233
20224_CASAMACCIOLI,20224,CASAMACCIOLI,42.317479,9.000654
20250_CORTE -,20250,CORTE -,42.303093,9.16938
20231_VENACO,20231,VENACO,42.231367,9.185995
21220_CHAMBOEUF -,21220,CHAMBOEUF -,47.229615,4.905231
21310_BEIRE-LE-CHATEL,21310,BEIRE-LE-CHATEL,47.413098,5.210107
21310_BEZE,21310,BEZE,47.46504,5.27536
21360_BLIGNY-SUR-OUCHE,21360,BLIGNY-SUR-OUCHE,47.11028,4.667075
21100_DIJON,21100,DIJON,47.331953,5.033601
21320_MEILLY-SUR-ROUVRES,21320,MEILLY-SUR-ROUVRES,47.207192,4.563647
21800_QUETIGNY,21800,QUETIGNY,47.31436,5.109777
21170_SAINT-JEAN-DE-LOSNE,21170,SAINT-JEAN-DE-LOSNE,47.102391,5.26469
21230_ARNAY-LE-DUC,21230,ARNAY-LE-DUC,47.127932,4.480671
21130_AUXONNE,21130,AUXONNE,47.195676,5.406692
21450_BAIGNEUX-LES-JUIFS,21450,BAIGNEUX-LES-JUIFS,47.601198,4.646962
21320_MARCILLY-OGNY,21320,MARCILLY-OGNY,47.248256,4.399092
21190_MEURSAULT,21190,MEURSAULT,46.97516,4.778946
21500_MONTBARD,21500,MONTBARD,47.638944,4.335193
21320_POUILLY-EN-AUXOIS,21320,POUILLY-EN-AUXOIS,47.262023,4.553047
21390_PRECY-SOUS-THIL,21390,PRECY-SOUS-THIL,47.397461,4.308821
21200_BEAUNE,21200,BEAUNE,47.025352,4.840893
21400_CHATILLON-SUR-SEINE,21400,CHATILLON-SUR-SEINE,47.863953,4.584361
21610_FONTAINE-FRANCAISE,21610,FONTAINE-FRANCAISE,47.526243,5.369158
21120_MARCILLY-SUR-TILLE,21120,MARCILLY-SUR-TILLE,47.520248,5.135161
21190_VOLNAY,21190,VOLNAY,47.003315,4.779464
21460_EPOISSES,21460,EPOISSES,47.498485,4.184016
21120_IS-SUR-TILLE,21120,IS-SUR-TILLE,47.521887,5.121751
21220_GEVREY-CHAMBERTIN,21220,GEVREY-CHAMBERTIN,47.226498,4.980625
21210_JUILLENAY,21210,JUILLENAY,47.359743,4.275081
21140_SEMUR-EN-AUXOIS,21140,SEMUR-EN-AUXOIS,47.490847,4.341032
21700_VILLARS-FONTAINE,21700,VILLARS-FONTAINE,47.148841,4.892722
21340_NOLAY,21340,NOLAY,46.949986,4.628834
21230_VOUDENAY,21230,VOUDENAY,47.094101,4.379493
21580_GRANCEY-LE-CHATEAU-NEUVELLE,21580,GRANCEY-LE-CHATEAU-NEUVELLE,47.673471,5.019477
21340_LA ROCHEPOT,21340,LA ROCHEPOT,46.952213,4.672286
21410_BARBIREY-SUR-OUCHE,21410,BARBIREY-SUR-OUCHE,47.252919,4.748005
21160_COUCHEY,21160,COUCHEY,47.258608,4.986038
21250_SEURRE,21250,SEURRE,46.998451,5.151324
21560_ARC-SUR-TILLE,21560,ARC-SUR-TILLE,47.338302,5.191446
21490_BELLEFOND,21490,BELLEFOND,47.37934,5.068227
21490_BRETIGNY -,21490,BRETIGNY -,47.398088,5.096759
21300_CHENOVE,21300,CHENOVE,47.29221,5.009235
21800_CHEVIGNY-SAINT-SAUVEUR,21800,CHEVIGNY-SAINT-SAUVEUR,47.294383,5.131345
21560_COUTERNON,21560,COUTERNON,47.331409,5.146654
21121_FONTAINE-LES-DIJON,21121,FONTAINE-LES-DIJON,47.344925,5.025268
21110_GENLIS,21110,GENLIS,47.237766,5.225459
21600_LONGVIC,21600,LONGVIC,47.286212,5.052871
21700_NUITS-SAINT-GEORGES,21700,NUITS-SAINT-GEORGES,47.145451,4.942686
21600_OUGES,21600,OUGES,47.265077,5.075761
21850_SAINT-APOLLINAIRE,21850,SAINT-APOLLINAIRE,47.333814,5.09061
21800_SENNECEY-LES-DIJON,21800,SENNECEY-LES-DIJON,47.292861,5.105431
21240_TALANT,21240,TALANT,47.335002,5.003582
21490_VAROIS-ET-CHAIGNOT,21490,VAROIS-ET-CHAIGNOT,47.349835,5.12844
21370_VELARS-SUR-OUCHE,21370,VELARS-SUR-OUCHE,47.31867,4.911277
21150_VENAREY-LES-LAUMES,21150,VENAREY-LES-LAUMES,47.541851,4.456148
21230_ARNAY-LE-DUC -,21230,ARNAY-LE-DUC -,47.127932,4.480671
21210_SAINT-MARTIN-DE-LA-MER,21210,SAINT-MARTIN-DE-LA-MER,47.235746,4.233114
21320_SAINTE-SABINE,21320,SAINTE-SABINE,47.191202,4.623576
21430_BARD-LE-REGULIER -,21430,BARD-LE-REGULIER -,47.142377,4.311865
21200_SAINTE-MARIE-LA-BLANCHE,21200,SAINTE-MARIE-LA-BLANCHE,46.978511,4.890049
21120_VILLECOMTE,21120,VILLECOMTE,47.509219,5.035639
21170_ESBARRES,21170,ESBARRES,47.092225,5.206437
21390_VIC-SOUS-THIL,21390,VIC-SOUS-THIL,47.367846,4.317115
21400_CHAMESSON,21400,CHAMESSON,47.78827,4.541752
21150_BUSSY-LE-GRAND,21150,BUSSY-LE-GRAND,47.570558,4.520056
21190_PULIGNY-MONTRACHET,21190,PULIGNY-MONTRACHET,46.948666,4.751154
21150_HAUTEROCHE -,21150,HAUTEROCHE -,47.486593,4.571078
21260_SACQUENAY,21260,SACQUENAY,47.592277,5.322164
21320_MONT-SAINT-JEAN -,21320,MONT-SAINT-JEAN -,47.284918,4.398423
21160_CORCELLES-LES-MONTS -,21160,CORCELLES-LES-MONTS -,47.29467,4.939446
21140_GENAY -,21140,GENAY -,47.524477,4.296607
21700_COMBLANCHIEN,21700,COMBLANCHIEN,47.101569,4.918267
21100_DIJON -,21100,DIJON -,47.331953,5.033601
21300_CHENOVE -,21300,CHENOVE -,47.29221,5.009235
21240_TALANT -,21240,TALANT -,47.335002,5.003582
21490_BRETIGNY,21490,BRETIGNY,47.398088,5.096759
21330_LAIGNES -,21330,LAIGNES -,47.845536,4.365215
21290_LEUGLAY,21290,LEUGLAY,47.807171,4.814299
21150_FLAVIGNY-SUR-OZERAIN,21150,FLAVIGNY-SUR-OZERAIN,47.51047,4.528685
21350_ARNAY-SOUS-VITTEAUX -,21350,ARNAY-SOUS-VITTEAUX -,47.445872,4.49741
21260_SELONGEY,21260,SELONGEY,47.586237,5.184327
21310_BELLENEUVE,21310,BELLENEUVE,47.359529,5.270779
21250_CORGENGOUX,21250,CORGENGOUX,46.985936,5.005406
21160_PERRIGNY-LES-DIJON -,21160,PERRIGNY-LES-DIJON -,47.263829,5.007331
21310_BEZOUOTTE,21310,BEZOUOTTE,47.382615,5.332298
21140_GENAY,21140,GENAY,47.524477,4.296607
21220_REULLE-VERGY,21220,REULLE-VERGY,47.186498,4.895588
21150_BUSSY-LE-GRAND -,21150,BUSSY-LE-GRAND -,47.570558,4.520056
22250_BROONS,22250,BROONS,48.312835,-2.243486
22340_PLEVIN,22340,PLEVIN,48.223304,-3.520978
22770_PLOUBALAY,22770,PLOUBALAY,48.56272,-2.138304
22170_PLOUVARA,22170,PLOUVARA,48.494611,-2.926204
22220_TREGUIER,22220,TREGUIER,48.785088,-3.232938
22520_BINIC,22520,BINIC,48.616908,-2.84079
22100_DINAN,22100,DINAN,48.446574,-2.053922
22400_LAMBALLE,22400,LAMBALLE,48.4918,-2.514652
22140_BEGARD,22140,BEGARD,48.635739,-3.289314
22110_GLOMEL,22110,GLOMEL,48.208319,-3.385091
22540_PEDERNEC,22540,PEDERNEC,48.586407,-3.271556
22370_PLENEUF-VAL-ANDRE,22370,PLENEUF-VAL-ANDRE,48.584666,-2.535787
22240_PLEVENON,22240,PLEVENON,48.647405,-2.325771
